protocolo;numero_licitacao;modalidade;cd_ugestora;valor_licitado;ano_homologacao;cpf_cnpj_proponente;valor_proposta;situacao_proposta
Proc. 10400/19;00010/2019;Pregao Presencial;201013;3.400.000,00;2019;60952490001-04;43.350.000,00;Perdedora
Proc. 10400/19;00010/2019;Pregao Presencial;201013;99.573.700,00;2019;80673710001-00;91.200.000,00;Perdedora
Proc. 10400/19;00010/2019;Pregao Presencial;201013;30.440.131,00;2019;88337980001-64;75.922.243,00;Perdedora
Proc. 10400/19;00010/2019;Pregao Presencial;201013;18.120.097,00;2019;115009570001-13;50.618.212,00;Vencedora
Proc. 10400/19;00010/2019;Pregao Presencial;201013;3.400.000,00;2019;118850870001-48;98.122.620,00;Perdedora
Proc. 10400/19;00010/2019;Pregao Presencial;201013;99.573.700,00;2019;150038060001-00;78.487.087,00;Perdedora
Proc. 10400/19;00010/2019;Pregao Presencial;201013;99.573.700,00;2019;175003930001-03;88.373.000,00;Perdedora
Proc. 10400/19;00010/2019;Pregao Presencial;201013;8.290.000,00;2019;178862740001-22;131.647.000,00;Perdedora
Proc. 10400/19;00010/2019;Pregao Presencial;201013;560.000,00;2019;192970220001-93;74.150.000,00;Vencedora
Proc. 10400/19;00010/2019;Pregao Presencial;201013;183.545.550,00;2019;199048010001-00;35.955.000,00;Perdedora
Proc. 10400/19;00010/2019;Pregao Presencial;201013;99.573.700,00;2019;265514250001-82;1.600.000,00;Vencedora
Proc. 10400/19;00010/2019;Pregao Presencial;201013;880.000,00;2019;277819180001-71;10.230.000,00;Vencedora
Proc. 10412/19;20607/2019;Pregao Presencial;201050;36.456.795,00;2019;23930760001-50;105.167.000,00;Perdedora
Proc. 10412/19;20607/2019;Pregao Presencial;201050;3.240.000,00;2019;24648450001-63;252.849.860,00;Vencedora
Proc. 10412/19;20607/2019;Pregao Presencial;201050;36.456.795,00;2019;50653800001-66;156.265.000,00;Perdedora
Proc. 10412/19;20607/2019;Pregao Presencial;201050;36.456.795,00;2019;53017120001-64;136.913.000,00;Perdedora
Proc. 10412/19;20607/2019;Pregao Presencial;201050;1.188.000,00;2019;72396450001-20;122.842.000,00;Vencedora
Proc. 10412/19;20607/2019;Pregao Presencial;201050;36.456.795,00;2019;83318770001-77;29.600.000,00;Perdedora
Proc. 10412/19;20607/2019;Pregao Presencial;201050;12.962.496,00;2019;84934220001-58;177.140.000,00;Vencedora
Proc. 10412/19;20607/2019;Pregao Presencial;201050;1.600.000,00;2019;90049010001-26;24.000.000,00;Vencedora
Proc. 10412/19;20607/2019;Pregao Presencial;201050;12.962.496,00;2019;91431810001-80;106.630.000,00;Vencedora
Proc. 10412/19;20607/2019;Pregao Presencial;201050;36.456.795,00;2019;95371810001-64;88.000.000,00;Perdedora
Proc. 10412/19;20607/2019;Pregao Presencial;201050;36.456.795,00;2019;110283450001-70;84.682.000,00;Perdedora
Proc. 10412/19;20607/2019;Pregao Presencial;201050;12.962.496,00;2019;210627770001-50;81.274.000,00;Vencedora
Proc. 10412/19;20607/2019;Pregao Presencial;201050;36.456.795,00;2019;268732360001-26;202.436.000,00;Perdedora
Proc. 10412/19;20607/2019;Pregao Presencial;201050;36.456.795,00;2019;311577890001-12;74.000.000,00;Perdedora
Proc. 10443/19;00001/2019;Concorrencia;201155;117.628.030,00;2019;93230980001-92;616.562.692,00;Vencedora
Proc. 10445/19;06013/2019;Pregao Presencial;201123;117.628.030,00;2019;24138800001-53;149.282.808,00;Vencedora
Proc. 10445/19;06013/2019;Pregao Presencial;201123;117.628.030,00;2019;268321110001-58;120.670.430,00;Vencedora
Proc. 10499/19;00001/2019;Tomada de Precos;201178;33.045.315,00;2019;91818320001-26;103.374.448,00;Perdedora
Proc. 10499/19;00001/2019;Tomada de Precos;201178;33.045.315,00;2019;137218260001-91;103.000.607,00;Perdedora
Proc. 10499/19;00001/2019;Tomada de Precos;201178;15.333.600,00;2019;355868090001-21;102.130.253,00;Vencedora
Proc. 10545/19;10142/2018;Pregao Eletronico;610095;47.943.828,00;2019;61961420001-52;33.998.988,00;Perdedora
Proc. 10545/19;10142/2018;Pregao Eletronico;610095;1.999.800,00;2019;196954530001-08;49.878.612,00;Vencedora
Proc. 10545/19;10142/2018;Pregao Eletronico;610095;22.053.900,00;2019;244418830001-33;44.900.000,00;Perdedora
Proc. 10577/19;10005/2019;Pregao Presencial;601053;4.790.000,00;2019;87782010001-26;1.983.000,00;Vencedora
Proc. 10577/19;10005/2019;Pregao Presencial;601053;1.700.000,00;2019;108317010001-26;30.616.920,00;Vencedora
Proc. 10577/19;10005/2019;Pregao Presencial;601053;1.211.500,00;2019;152185610001-39;4.905.492,00;Vencedora
Proc. 10577/19;10005/2019;Pregao Presencial;601053;890.000,00;2019;634788950001-94;369.160,00;Vencedora
Proc. 10600/19;04011/2019;Pregao Eletronico;201095;1.710.000,00;2019;72278080001-55;1.266.936,00;Vencedora
Proc. 10600/19;04011/2019;Pregao Eletronico;201095;16.860.000,00;2019;128450310001-22;57.172.740,00;Vencedora
Proc. 10604/19;00005/2019;Tomada de Precos;201142;33.840.000,00;2019;242635360001-68;65.136.891,00;Vencedora
Proc. 10625/19;00007/2019;Pregao Presencial;201100;34.032.000,00;2019;38170430001-52;3.063.350,00;Vencedora
Proc. 10625/19;00007/2019;Pregao Presencial;201100;34.032.000,00;2019;87782010001-26;9.875.200,00;Vencedora
Proc. 10625/19;00007/2019;Pregao Presencial;201100;34.032.000,00;2019;152185610001-39;11.409.350,00;Vencedora
Proc. 10657/20;00009/2020;Pregao Presencial;201017;300.000,00;2020;242209720002-30;132.242.500,00;Vencedora
Proc. 10692/19;04011/2019;Pregao Eletronico;303095;16.189.149,00;2019;72278080001-55;1.266.936,00;Vencedora
Proc. 10692/19;04011/2019;Pregao Eletronico;303095;16.189.149,00;2019;128450310001-22;57.172.740,00;Vencedora
Proc. 10696/19;04011/2019;Pregao Eletronico;610095;16.189.149,00;2019;72278080001-55;1.266.936,00;Vencedora
Proc. 10696/19;04011/2019;Pregao Eletronico;610095;16.189.149,00;2019;128450310001-22;57.172.740,00;Vencedora
Proc. 10720/19;00003/2019;Pregao Presencial;201105;32.000.000,00;2019;38170430001-52;1.579.300,00;Vencedora
Proc. 10720/19;00003/2019;Pregao Presencial;201105;32.000.000,00;2019;87782010001-26;17.667.250,00;Vencedora
Proc. 10720/19;00003/2019;Pregao Presencial;201105;32.000.000,00;2019;152185610001-39;41.320.100,00;Vencedora
Proc. 10720/19;00003/2019;Pregao Presencial;201105;32.000.000,00;2019;701043440001-26;3.421.600,00;Vencedora
Proc. 10722/19;00004/2019;Pregao Presencial;201105;150.000,00;2019;38170430001-52;1.842.900,00;Vencedora
Proc. 10722/19;00004/2019;Pregao Presencial;201105;32.000.000,00;2019;46791190001-93;1.220.230,00;Vencedora
Proc. 10722/19;00004/2019;Pregao Presencial;201105;50.000.000,00;2019;94780230001-80;7.242.100,00;Vencedora
Proc. 10722/19;00004/2019;Pregao Presencial;201105;32.000.000,00;2019;152185610001-39;23.013.150,00;Vencedora
Proc. 10722/19;00004/2019;Pregao Presencial;201105;50.000.000,00;2019;286753310001-40;2.169.000,00;Vencedora
Proc. 10722/19;00004/2019;Pregao Presencial;201105;50.000.000,00;2019;701043440001-26;2.509.700,00;Vencedora
Proc. 10725/19;04011/2019;Pregao Eletronico;602095;3.828.000,00;2019;72278080001-55;1.266.936,00;Vencedora
Proc. 10725/19;04011/2019;Pregao Eletronico;602095;6.240.000,00;2019;128450310001-22;57.172.740,00;Vencedora
Proc. 10726/19;00005/2019;Pregao Presencial;201105;22.886.700,00;2019;183096240001-50;99.320.000,00;Vencedora
Proc. 10743/19;00008/2019;Pregao Presencial;201105;12.935.280,00;2019;92158070001-16;20.146.000,00;Vencedora
Proc. 10743/19;00008/2019;Pregao Presencial;201105;12.935.280,00;2019;107144160001-25;31.203.200,00;Vencedora
Proc. 10743/19;00008/2019;Pregao Presencial;201105;12.935.280,00;2019;132589730001-77;16.156.000,00;Vencedora
Proc. 10759/19;00023/2019;Pregao Presencial;201171;3.780.000,00;2019;69487690001-12;491.168.940,00;Vencedora
Proc. 10759/19;00023/2019;Pregao Presencial;201171;11.392.820,00;2019;88112260019-03;10.202.100,00;Perdedora
Proc. 10759/19;00023/2019;Pregao Presencial;201171;11.392.820,00;2019;195609320001-17;467.483.730,00;Perdedora
Proc. 10759/19;00023/2019;Pregao Presencial;201171;10.200.000,00;2019;276578700001-94;7.067.028,00;Vencedora
Proc. 10759/19;00023/2019;Pregao Presencial;201171;27.460.000,00;2019;284421180001-99;7.415.473.588,00;Vencedora
Proc. 10759/19;00023/2019;Pregao Presencial;201171;11.392.820,00;2019;320863910001-03;216.593.034,00;Perdedora
Proc. 10777/19;00013/2019;Pregao Presencial;201017;2.240.000,00;2019;286958050001-16;57.250.000,00;Vencedora
Proc. 10784/19;00023/2019;Pregao Presencial;601171;2.909.774.500,00;2019;69487690001-12;491.168.940,00;Vencedora
Proc. 10784/19;00023/2019;Pregao Presencial;601171;2.909.774.500,00;2019;88112260019-03;10.202.100,00;Perdedora
Proc. 10784/19;00023/2019;Pregao Presencial;601171;2.909.774.500,00;2019;195609320001-17;467.483.730,00;Perdedora
Proc. 10784/19;00023/2019;Pregao Presencial;601171;2.909.774.500,00;2019;276578700001-94;7.067.028,00;Vencedora
Proc. 10784/19;00023/2019;Pregao Presencial;601171;2.909.774.500,00;2019;284421180001-99;7.415.473.588,00;Vencedora
Proc. 10784/19;00023/2019;Pregao Presencial;601171;2.909.774.500,00;2019;320863910001-03;216.593.034,00;Perdedora
Proc. 10795/19;00023/2019;Pregao Presencial;602171;13.428.000,00;2019;69487690001-12;491.168.940,00;Vencedora
Proc. 10795/19;00023/2019;Pregao Presencial;602171;19.781.948,00;2019;88112260019-03;10.202.100,00;Perdedora
Proc. 10795/19;00023/2019;Pregao Presencial;602171;5.360.500,00;2019;195609320001-17;467.483.730,00;Perdedora
Proc. 10795/19;00023/2019;Pregao Presencial;602171;13.428.000,00;2019;276578700001-94;7.067.028,00;Vencedora
Proc. 10795/19;00023/2019;Pregao Presencial;602171;41.158.592,00;2019;284421180001-99;715.473.588,00;Vencedora
Proc. 10795/19;00023/2019;Pregao Presencial;602171;3.000.000,00;2019;320863910001-03;216.593.034,00;Perdedora
Proc. 10810/19;04011/2019;Pregao Eletronico;609095;8.769.560,00;2019;72278080001-55;1.266.936,00;Vencedora
Proc. 10810/19;04011/2019;Pregao Eletronico;609095;78.814.400,00;2019;128450310001-22;57.172.740,00;Vencedora
Proc. 10821/19;04011/2019;Pregao Eletronico;605095;15.238.001,00;2019;72278080001-55;1.266.936,00;Vencedora
Proc. 10821/19;04011/2019;Pregao Eletronico;605095;15.238.001,00;2019;128450310001-22;57.172.740,00;Vencedora
Proc. 10828/19;00022/2019;Pregao Presencial;201088;216.533.800,00;2019;197670980001-35;9.080.000,00;Vencedora
Proc. 10828/19;00022/2019;Pregao Presencial;201088;17.217.156,00;2019;269993820001-00;26.500.000,00;Vencedora
Proc. 10828/19;00022/2019;Pregao Presencial;201088;15.238.001,00;2019;409454460001-03;29.160.000,00;Vencedora
Proc. 10849/19;00001/2019;Chamada Publica;201008;33.811.620,00;2019;80286420001-00;68.233.172,00;Vencedora
Proc. 10849/19;00001/2019;Chamada Publica;201008;27.104.000,00;2019;129419690001-46;3.233.200,00;Vencedora
Proc. 10888/19;10013/2019;Pregao Eletronico;610095;4.160.000,00;2019;43730340001-82;89.949.600,00;Perdedora
Proc. 10888/19;10013/2019;Pregao Eletronico;610095;8.300.000,00;2019;61033050001-05;112.046.400,00;Vencedora
Proc. 10888/19;10013/2019;Pregao Eletronico;610095;8.300.000,00;2019;93847620001-03;93.967.200,00;Perdedora
Proc. 10888/19;10013/2019;Pregao Eletronico;610095;8.300.000,00;2019;103288340001-84;110.484.000,00;Perdedora
Proc. 10888/19;10013/2019;Pregao Eletronico;610095;8.300.000,00;2019;131411620001-91;93.967.200,00;Perdedora
Proc. 10928/20;00044/2020;Pregao Eletronico;201050;5.619.000,00;2020;83700390001-02;309.890.217,00;Vencedora
Proc. 10928/20;00044/2020;Pregao Eletronico;201050;846.580,00;2020;175335570001-90;301.575.217,00;Perdedora
Proc. 10928/20;00044/2020;Pregao Eletronico;201050;1.408.000,00;2020;193094950001-63;365.006.710,00;Perdedora
Proc. 10928/20;00044/2020;Pregao Eletronico;201050;3.000.000,00;2020;194478500001-60;278.565.530,00;Perdedora
Proc. 10928/20;00044/2020;Pregao Eletronico;201050;16.414.000,00;2020;195942190001-94;309.890.217,00;Vencedora
Proc. 10928/20;00044/2020;Pregao Eletronico;201050;8.000.000,00;2020;207545750001-07;289.573.857,00;Perdedora
Proc. 10928/20;00044/2020;Pregao Eletronico;201050;5.619.000,00;2020;213914280001-82;301.899.996,00;Vencedora
Proc. 10928/20;00044/2020;Pregao Eletronico;201050;846.580,00;2020;304061140001-05;309.890.217,00;Perdedora
Proc. 10928/20;00044/2020;Pregao Eletronico;201050;846.580,00;2020;411360290001-82;309.889.654,00;Vencedora
Proc. 10942/19;25012/2019;Pregao Presencial;603050;3.225.973,00;2019;106492720001-70;81.135.190,00;Vencedora
Proc. 10942/19;25012/2019;Pregao Presencial;603050;15.400.000,00;2019;198948810001-60;23.819.711,00;Vencedora
Proc. 10966/19;00002/2019;Pregao Presencial;601147;4.011.000,00;2019;269950370001-90;92.225.200,00;Vencedora
Proc. 10969/19;00021/2019;Pregao Presencial;201215;14.352.000,00;2019;90245870001-43;113.517.100,00;Vencedora
Proc. 10969/19;00021/2019;Pregao Presencial;201215;1.455.000,00;2019;140059070001-58;150.338.200,00;Vencedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;25.489.967,00;2020;4896610001-22;2.700.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;147.697.913,00;2020;6778700005-23;129.200.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;147.697.913,00;2020;14294370001-08;107.599.950,00;Vencedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;147.697.913,00;2020;34483190001-72;114.035.000,00;Vencedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;9.086.000,00;2020;35984100001-74;2.685.000,00;Vencedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;648.797.642,00;2020;39614670001-96;2.709.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;220.035.150,00;2020;41419410001-04;60.162.700,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;16.429.700,00;2020;44471800001-05;110.777.790,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;4.262.296,00;2020;52074240001-45;10.770.000,00;Vencedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;147.697.913,00;2020;53017120001-64;273.226.000,00;Vencedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;147.697.913,00;2020;53289100001-11;203.855.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;45.593.020,00;2020;58768690001-18;2.700.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;13.368.010,00;2020;60321370001-04;10.000.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;780.000,00;2020;69575100001-38;2.709.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;94.700,00;2020;81518570001-14;6.415.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;16.429.700,00;2020;96268630001-43;10.644.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;147.697.913,00;2020;108233800001-18;114.902.640,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;220.035.150,00;2020;115023180001-97;5.880.700,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;25.489.967,00;2020;120079980001-35;1.514.500,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;101.003.690,00;2020;121397580001-94;20.611.300,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;1.720.000,00;2020;124774900002-81;107.596.600,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;670.000,00;2020;144026470001-54;44.270.000,00;Vencedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;1.739.400,00;2020;157856740001-16;49.569.340,00;Vencedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;13.368.010,00;2020;158381110001-49;23.200.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;16.429.700,00;2020;164222910001-46;6.076.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;220.035.150,00;2020;166776220001-99;82.370.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;16.429.700,00;2020;170080360001-14;106.285.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;670.000,00;2020;171842110001-24;21.900.000,00;Vencedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;94.700,00;2020;205159830001-06;9.000.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;147.697.913,00;2020;207888090001-37;12.395.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;2.400.000,00;2020;211287500001-13;4.257.600,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;147.697.913,00;2020;219971550001-14;239.201.700,00;Vencedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;1.538.742,00;2020;224160680002-70;5.150.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;101.003.690,00;2020;226145450001-20;2.700.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;8.035.704,00;2020;237912270001-06;10.950.000,00;Vencedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;147.697.913,00;2020;239362110001-36;5.166.650,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;25.489.967,00;2020;266924840001-70;274.837.400,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;101.003.690,00;2020;271764820001-91;3.000.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;2.400.000,00;2020;272046890001-22;3.900.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;2.400.000,00;2020;277633950001-30;3.662.100,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;207.480,00;2020;283604350001-66;14.579.700,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;3.300.000,00;2020;304265270001-43;2.880.000,00;Vencedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;101.003.690,00;2020;305360390001-99;12.395.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;18.000.000,00;2020;308071040001-73;112.739.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;660.000,00;2020;312065210001-23;135.000.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;147.697.913,00;2020;312163700001-94;81.200.000,00;Vencedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;670.000,00;2020;315571860001-08;8.550.000,00;Vencedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;147.697.913,00;2020;323149720001-47;116.963.690,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;236.000,00;2020;325138800001-96;4.970.980,00;Vencedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;220.035.150,00;2020;326992710001-73;7.245.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;101.003.690,00;2020;328946380002-90;11.400.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;1.538.742,00;2020;329241970001-41;98.140.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;147.697.913,00;2020;329522120001-65;176.476.650,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;13.368.010,00;2020;331804460001-02;2.874.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;540.000,00;2020;333149240001-11;588.990,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;147.697.913,00;2020;334192900001-61;23.330.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;17.158.358,00;2020;334337880001-89;15.800.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;220.035.150,00;2020;334862760001-80;66.410.150,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;147.697.913,00;2020;347041050001-43;112.395.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;16.429.700,00;2020;348023250001-00;210.199.400,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;220.035.150,00;2020;589722170001-43;100.000.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;94.700,00;2020;651491970002-51;10.950.000,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;147.697.913,00;2020;775785240001-99;121.629.640,00;Perdedora
Proc. 10976/20;00010/2020;Pregao Eletronico;201050;1.538.742,00;2020;812437350009-03;85.600.000,00;Perdedora
